"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"7393","evm.TU.chromosome_13.1764","GO:0008843","endochitinase activity",9,2,0.07,0.00196,"Molecular Functions",0.222222222222222
"7394","evm.TU.chromosome_13.1764","GO:0008061","chitin binding",76,6,0.57,2.3e-05,"Molecular Functions",0.0789473684210526
"7395","evm.TU.chromosome_13.3295","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7396","evm.TU.chromosome_13.3295","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7397","evm.TU.chromosome_13.2650","GO:0001046","core promoter sequence-specific DNA binding",39,2,0.29,0.03488,"Molecular Functions",0.0512820512820513
"7398","evm.TU.chromosome_13.1987","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"7399","evm.TU.chromosome_13.2360","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7400","evm.TU.chromosome_13.973","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"7401","evm.TU.chromosome_13.2162","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7402","evm.TU.chromosome_13.2162","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7403","evm.TU.chromosome_13.2162","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"7404","evm.TU.chromosome_13.1532","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7405","evm.TU.chromosome_13.3975","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7406","evm.TU.chromosome_13.359","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7407","evm.TU.chromosome_13.359","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7408","evm.TU.chromosome_13.357","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7409","evm.TU.chromosome_13.357","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7410","evm.TU.chromosome_13.2463","GO:0008061","chitin binding",76,6,0.57,2.3e-05,"Molecular Functions",0.0789473684210526
"7411","evm.TU.chromosome_13.1902","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"7412","evm.TU.chromosome_13.1902","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"7413","evm.TU.chromosome_13.125","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"7414","evm.TU.chromosome_13.2753","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7415","evm.TU.chromosome_13.2753","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"7416","evm.TU.chromosome_13.2753","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7417","evm.TU.chromosome_13.2753","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"7418","evm.TU.chromosome_13.1474","GO:0004181","metallocarboxypeptidase activity",32,2,0.24,0.02416,"Molecular Functions",0.0625
"7419","evm.TU.chromosome_13.1474","GO:0004181","metallocarboxypeptidase activity",32,2,0.24,0.02416,"Molecular Functions",0.0625
"7420","evm.TU.chromosome_13.1477","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7421","evm.TU.chromosome_13.1477","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7422","evm.TU.chromosome_13.1471","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7423","evm.TU.chromosome_13.1471","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7424","evm.TU.chromosome_13.2099","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7425","evm.TU.chromosome_13.2543","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7426","evm.TU.chromosome_13.2543","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7427","evm.TU.chromosome_13.2939","GO:0031996","thioesterase binding",99,3,0.75,0.03898,"Molecular Functions",0.0303030303030303
"7428","evm.TU.chromosome_13.2939","GO:0005164","tumor necrosis factor receptor binding",140,4,1.06,0.0216,"Molecular Functions",0.0285714285714286
"7429","evm.TU.chromosome_13.2939","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"7430","evm.TU.chromosome_13.2938","GO:0031996","thioesterase binding",99,3,0.75,0.03898,"Molecular Functions",0.0303030303030303
"7431","evm.TU.chromosome_13.2938","GO:0005164","tumor necrosis factor receptor binding",140,4,1.06,0.0216,"Molecular Functions",0.0285714285714286
"7432","evm.TU.chromosome_13.2938","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"7433","evm.TU.chromosome_13.550","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7434","evm.TU.chromosome_13.550","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7435","evm.TU.chromosome_13.1584","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7436","evm.TU.chromosome_13.1584","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7437","evm.TU.chromosome_13.1587","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"7438","evm.TU.chromosome_13.3701","GO:0008061","chitin binding",76,6,0.57,2.3e-05,"Molecular Functions",0.0789473684210526
"7439","evm.TU.chromosome_13.3701","GO:0008061","chitin binding",76,6,0.57,2.3e-05,"Molecular Functions",0.0789473684210526
"7440","evm.TU.chromosome_13.848","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"7441","evm.TU.chromosome_13.848","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"7442","evm.TU.chromosome_13.841.2.5f15de6f","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7443","evm.TU.chromosome_13.841.3.5f15de6f","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7444","evm.TU.chromosome_13.1133","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7445","evm.TU.chromosome_13.1133","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7446","evm.TU.chromosome_13.18","GO:0005200","structural constituent of cytoskeleton",79,3,0.6,0.02189,"Molecular Functions",0.0379746835443038
"7447","evm.TU.chromosome_13.18","GO:0005200","structural constituent of cytoskeleton",79,3,0.6,0.02189,"Molecular Functions",0.0379746835443038
"7448","evm.TU.chromosome_13.1738","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7449","evm.TU.chromosome_13.223","GO:0005200","structural constituent of cytoskeleton",79,3,0.6,0.02189,"Molecular Functions",0.0379746835443038
"7450","evm.TU.chromosome_13.223","GO:0005200","structural constituent of cytoskeleton",79,3,0.6,0.02189,"Molecular Functions",0.0379746835443038
"7451","evm.TU.chromosome_13.224","GO:0005200","structural constituent of cytoskeleton",79,3,0.6,0.02189,"Molecular Functions",0.0379746835443038
"7452","evm.TU.chromosome_13.224","GO:0005200","structural constituent of cytoskeleton",79,3,0.6,0.02189,"Molecular Functions",0.0379746835443038
"7453","evm.TU.chromosome_13.2351","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"7454","evm.TU.chromosome_13.2351","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"7455","evm.TU.chromosome_13.2353","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"7456","evm.TU.chromosome_13.2352","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"7457","evm.TU.chromosome_13.2352","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"7458","evm.TU.chromosome_13.1079","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7459","evm.TU.chromosome_13.1079","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7460","evm.TU.chromosome_13.1072","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7461","evm.TU.chromosome_13.1072","GO:0004176","ATP-dependent peptidase activity",4,1,0.03,0.02982,"Molecular Functions",0.25
"7462","evm.TU.chromosome_13.1072","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"7463","evm.TU.chromosome_13.1072","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7464","evm.TU.chromosome_13.1072","GO:0004176","ATP-dependent peptidase activity",4,1,0.03,0.02982,"Molecular Functions",0.25
"7465","evm.TU.chromosome_13.1072","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"7466","evm.TU.chromosome_13.1075","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7467","evm.TU.chromosome_13.1074","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7468","evm.TU.chromosome_13.1074","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7469","evm.TU.chromosome_13.1505","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7470","evm.TU.chromosome_13.1505","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7471","evm.TU.chromosome_13.1504","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"7472","evm.TU.chromosome_13.1508","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7473","evm.TU.chromosome_13.1508","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7474","evm.TU.chromosome_13.3900","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7475","evm.TU.chromosome_13.3900","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7476","evm.TU.chromosome_13.3352","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7477","evm.TU.chromosome_13.3352","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7478","evm.TU.chromosome_13.3353","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7479","evm.TU.chromosome_13.3353","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7480","evm.TU.chromosome_13.2314","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7481","evm.TU.chromosome_13.3789","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7482","evm.TU.chromosome_13.3789","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"7483","evm.TU.chromosome_13.3789","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7484","evm.TU.chromosome_13.3789","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"7485","evm.TU.chromosome_13.2788","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7486","evm.TU.chromosome_13.2788","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7487","evm.TU.chromosome_13.2788","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"7488","evm.TU.chromosome_13.2787","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7489","evm.TU.chromosome_13.2787","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7490","evm.TU.chromosome_13.2844","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7491","evm.TU.chromosome_13.114","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7492","evm.TU.chromosome_13.114","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"7493","evm.TU.chromosome_13.114","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"7494","evm.TU.chromosome_13.114","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7495","evm.TU.chromosome_13.114","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"7496","evm.TU.chromosome_13.3087","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7497","evm.TU.chromosome_13.920","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7498","evm.TU.chromosome_13.920","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7499","evm.TU.chromosome_13.309","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7500","evm.TU.chromosome_13.309","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7501","evm.TU.chromosome_13.305","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7502","evm.TU.chromosome_13.305","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7503","evm.TU.chromosome_13.1429","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7504","evm.TU.chromosome_13.1429","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7505","evm.TU.chromosome_13.2575","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7506","evm.TU.chromosome_13.2575","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7507","evm.TU.chromosome_13.3546","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7508","evm.TU.chromosome_13.607","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7509","evm.TU.chromosome_13.607","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7510","evm.TU.chromosome_13.1335","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7511","evm.TU.chromosome_13.1335","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"7512","evm.TU.chromosome_13.2268","GO:0045735","nutrient reservoir activity",6,1,0.05,0.0444,"Molecular Functions",0.166666666666667
"7513","evm.TU.chromosome_13.819","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7514","evm.TU.chromosome_13.819","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7515","evm.TU.chromosome_13.819","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"7516","evm.TU.chromosome_13.4082","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7517","evm.TU.chromosome_13.4082","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7518","evm.TU.chromosome_13.3336","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"7519","evm.TU.chromosome_13.3336","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"7520","evm.TU.chromosome_13.3338","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7521","evm.TU.chromosome_13.2067","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7522","evm.TU.chromosome_13.2067","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7523","evm.TU.chromosome_13.2066","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7524","evm.TU.chromosome_13.2066","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7525","evm.TU.chromosome_13.2064","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7526","evm.TU.chromosome_13.2064","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7527","evm.TU.chromosome_13.2063","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"7528","evm.TU.chromosome_13.2063","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
