"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","start","end","subject_start_end","total_bp_shared","query_similar","subject_similar","interaction_length","binding_type"
"10426","Cluster_492","evm.TU.chromosome_11.1169",-0.916046102848743,0.0839538971512565,0.890241700995193,144,-22.66,2,18,"1292 1319",22,"59.09%","72.73%",16,"CDS"
"10427","Cluster_1663","evm.TU.chromosome_14.1566",0.543265455961171,0.456734544038829,0.945187256762407,162,-22.21,2,21,"1950 1970",19,"73.68%","84.21%",19,"CDS"
"10428","Cluster_4831","evm.TU.chromosome_14.1561",-0.755248136796438,0.244751863203562,0.915026044476702,163,-20.54,2,20,"1026 1047",18,"77.78%","77.78%",18,"CDS"
"10429","Cluster_4044","evm.TU.chromosome_14.2185",0.907722078494632,0.092277921505368,0.893796534625655,168,-20.91,2,19,"619 639",17,"88.24%","88.24%",17,"CDS"
"10430","Cluster_4831","evm.TU.chromosome_5.643",-0.838100370115015,0.161899629884985,0.900233080789556,167,-26.86,2,21,"259 281",20,"75.00%","85.00%",19,"CDS"
"10431","Cluster_1473","evm.TU.chromosome_5.640",0.848451831887919,0.151548168112081,0.898703571176249,161,-22.62,2,21,"492 513",20,"75.00%","85.00%",19,"CDS"
"10432","Cluster_1453","evm.TU.chromosome_5.641",-0.464896564279303,0.535103435720697,0.954696889248588,162,-21.75,2,20,"545 568",20,"70.00%","85.00%",18,"CDS"
"10433","Cluster_4696","evm.TU.chromosome_5.641",0.618868345303484,0.381131654696516,0.934660897790746,155,-20.86,2,21,"289 309",20,"75.00%","85.00%",19,"CDS"
"10434","Cluster_4754","evm.TU.chromosome_5.646",-0.801793731335167,0.198206268664833,0.906229497308454,169,-21.41,2,19,"835 857",18,"83.33%","88.89%",17,"3'UTR"
"10435","Cluster_3406","evm.TU.chromosome_14.7333",-0.353011866445455,0.646988133554545,0.967834518908113,164,-21.58,2,21,"5073 5092",19,"84.21%","84.21%",19,"CDS"
"10436","Cluster_3730","evm.TU.chromosome_14.7333",-0.886604242009492,0.113395757990508,0.898703571176249,141,-20.6,2,21,"6406 6431",23,"65.22%","69.57%",19,"CDS"
"10437","Cluster_3406","evm.TU.chromosome_5.644",-0.410181663851533,0.589818336148467,0.961173559779032,164,-25.5,2,17,"539 560",15,"86.67%","86.67%",15,"CDS"
"10438","Cluster_9082","evm.TU.chromosome_5.644",0.5991707538871,0.4008292461129,0.938163700135401,183,-28.59,2,21,"507 529",20,"90.00%","90.00%",19,"CDS"
"10439","Cluster_2097","evm.TU.chromosome_14.6939",-0.592852431831629,0.407147568168371,0.939144413945341,159,-21.41,2,21,"120 142",20,"70.00%","80.00%",19,"CDS"
"10440","Cluster_4806","evm.TU.chromosome_14.3584",0.883764624906983,0.116235375093017,0.898703571176249,168,-23.01,2,21,"512 533",19,"73.68%","84.21%",19,"3'UTR"
"10441","Cluster_1452","evm.TU.chromosome_14.3580",-0.1703313500394,0.8296686499606,0.985946791113909,158,-20.05,2,20,"111 136",22,"72.73%","72.73%",18,"CDS"
"10442","Cluster_9205","evm.TU.chromosome_14.6039",0.186494909617396,0.813505090382604,0.984194021092777,177,-25.7,2,18,"696 717",16,"87.50%","100.00%",16,"CDS"
"10443","Cluster_1453","evm.TU.chromosome_10.2435",-0.134923110868371,0.865076889131629,0.988533879392138,157,-24.71,2,19,"2858 2880",18,"72.22%","83.33%",17,"CDS"
"10444","Cluster_1155","evm.TU.chromosome_10.2434",0.470690803773783,0.529309196226217,0.95401620727637,170,-22.91,2,15,"2146 2167",13,"100.00%","100.00%",13,"CDS"
"10445","Cluster_1473","evm.TU.chromosome_10.2434",0.878408378322096,0.121591621677904,0.898703571176249,175,-24.85,2,21,"36 58",20,"85.00%","85.00%",19,"3'UTR"
"10446","Cluster_4646","evm.TU.chromosome_10.2434",0.604683641987755,0.395316358012245,0.936920193809341,174,-23.32,2,19,"100 121",17,"76.47%","100.00%",17,"3'UTR"
"10447","Cluster_1453","evm.TU.chromosome_10.2437",0.0138816537848773,0.986118346215123,0.99977922234826,157,-23.93,2,21,"3385 3410",23,"73.91%","78.26%",19,"CDS"
"10448","Cluster_2097","evm.TU.chromosome_10.2436",-0.155335213366566,0.844664786633434,0.987025954185066,160,-21.55,2,21,"646 666",20,"80.00%","80.00%",19,"3'UTR"
"10449","Cluster_860","evm.TU.chromosome_7.843",0.44934623816911,0.55065376183089,0.957210843839922,167,-20.33,2,21,"840 862",20,"75.00%","85.00%",19,"CDS"
"10450","Cluster_3044","evm.TU.chromosome_7.843",0.592080088223145,0.407919911776855,0.939252104072988,153,-20.05,2,21,"381 402",20,"70.00%","80.00%",19,"CDS"
"10451","Cluster_998","evm.TU.chromosome_7.840",-0.721189037264613,0.278810962735387,0.91632046757388,171,-20.96,2,20,"5 25",18,"72.22%","94.44%",18,"3'UTR"
"10452","Cluster_9082","evm.TU.chromosome_8.1012",-0.255527167621782,0.744472832378218,0.977747715172385,162,-22.43,2,19,"568 589",17,"76.47%","82.35%",17,"CDS"
"10453","Cluster_995","evm.TU.chromosome_8.1010",-0.362489040056267,0.637510959943733,0.967396426202932,164,-20.8,2,20,"13 32",18,"83.33%","83.33%",18,"3'UTR"
"10454","Cluster_4425","evm.TU.chromosome_8.1011",-0.568989516773979,0.431010483226021,0.942488119997529,156,-22.96,2,21,"401 419",19,"73.68%","78.95%",19,"CDS"
"10455","Cluster_492","evm.TU.chromosome_8.1016",-0.0478599586857232,0.952140041314277,0.997452820444282,154,-20.25,2,21,"890 910",19,"63.16%","84.21%",19,"CDS"
"10456","Cluster_998","evm.TU.chromosome_6.2591",0.0583493648628067,0.941650635137193,0.996751988826487,171,-20.68,2,20,"20 40",18,"72.22%","94.44%",18,"CDS"
"10457","Cluster_995","evm.TU.chromosome_6.2592",-0.194054704312109,0.805945295687891,0.983520862691575,153,-21.3,2,19,"1777 1800",19,"73.68%","73.68%",17,"CDS"
"10458","Cluster_492","evm.TU.chromosome_6.2594",0.256817034269321,0.743182965730679,0.977555905972381,163,-23.56,2,21,"594 616",20,"70.00%","85.00%",19,"CDS"
"10459","Cluster_2972","evm.TU.chromosome_2.1931",-0.734134405112637,0.265865594887363,0.915422789175048,154,-20.26,2,19,"1627 1648",17,"70.59%","76.47%",17,"CDS"
"10460","Cluster_2972","evm.TU.chromosome_2.1936",-0.775192340701772,0.224807659298228,0.91005285916268,144,-24.52,2,21,"568 589",19,"57.89%","68.42%",19,"3'UTR"
"10461","Cluster_3406","evm.TU.chromosome_2.1934",-0.974117428500322,0.0258825714996777,0.871310337731736,158,-20.66,2,21,"577 597",19,"73.68%","78.95%",19,"3'UTR"
"10462","Cluster_3406","evm.TU.chromosome_2.1934",-0.974117428500322,0.0258825714996777,0.871310337731736,158,-21.63,2,21,"440 460",19,"73.68%","78.95%",19,"3'UTR"
"10463","Cluster_4425","evm.TU.chromosome_5.504",-0.0465156607788572,0.953484339221143,0.997528980445109,151,-20.04,2,19,"192 214",19,"73.68%","78.95%",17,"3'UTR"
"10464","Cluster_4425","evm.TU.chromosome_14.844",0.303056609668325,0.696943390331675,0.972445347621364,164,-24.61,2,21,"2164 2185",19,"68.42%","84.21%",19,"CDS"
"10465","Cluster_1453","evm.TU.chromosome_5.501",0.665921294823286,0.334078705176714,0.925621215282196,157,-20.58,2,16,"386 406",14,"85.71%","92.86%",14,"CDS"
"10466","Cluster_3331","evm.TU.chromosome_5.502",-0.739718184424851,0.260281815575149,0.915422789175048,168,-22.63,2,21,"1850 1871",19,"78.95%","78.95%",19,"CDS"
"10467","Cluster_3331","evm.TU.chromosome_5.502",-0.739718184424851,0.260281815575149,0.915422789175048,168,-22.63,2,21,"2030 2051",19,"78.95%","78.95%",19,"CDS"
"10468","Cluster_3331","evm.TU.chromosome_5.502",-0.739718184424851,0.260281815575149,0.915422789175048,168,-22.63,2,21,"2120 2141",19,"78.95%","78.95%",19,"CDS"
"10469","Cluster_3337","evm.TU.chromosome_5.502",0.458873938365276,0.541126061634724,0.955582389030573,168,-22.63,2,21,"1850 1871",19,"78.95%","78.95%",19,"CDS"
"10470","Cluster_3337","evm.TU.chromosome_5.502",0.458873938365276,0.541126061634724,0.955582389030573,168,-22.63,2,21,"2030 2051",19,"78.95%","78.95%",19,"CDS"
"10471","Cluster_3337","evm.TU.chromosome_5.502",0.458873938365276,0.541126061634724,0.955582389030573,168,-22.63,2,21,"2120 2141",19,"78.95%","78.95%",19,"CDS"
"10472","Cluster_3338","evm.TU.chromosome_5.502",0.458873938365276,0.541126061634724,0.955582389030573,168,-22.63,2,21,"1850 1871",19,"78.95%","78.95%",19,"CDS"
"10473","Cluster_3338","evm.TU.chromosome_5.502",0.458873938365276,0.541126061634724,0.955582389030573,168,-22.63,2,21,"2030 2051",19,"78.95%","78.95%",19,"CDS"
"10474","Cluster_3338","evm.TU.chromosome_5.502",0.458873938365276,0.541126061634724,0.955582389030573,168,-22.63,2,21,"2120 2141",19,"78.95%","78.95%",19,"CDS"
"10475","Cluster_1192","evm.TU.chromosome_6.1027",0.818138950074024,0.181861049925976,0.904582859771347,155,-21.6,2,21,"189 212",21,"66.67%","76.19%",19,"CDS"
"10476","Cluster_2003","evm.TU.chromosome_6.1027",0.0769106111466641,0.923089388853336,0.994519000164205,170,-28.59,2,19,"432 453",17,"82.35%","88.24%",17,"CDS"
"10477","Cluster_9082","evm.TU.chromosome_12.635",0.118408532997123,0.881591467002877,0.989863806911877,169,-23.97,2,19,"1576 1598",18,"83.33%","88.89%",17,"CDS"
"10478","Cluster_1453","evm.TU.chromosome_12.632",0.24096625102968,0.75903374897032,0.978952880517339,163,-26.89,2,21,"661 683",20,"70.00%","85.00%",19,"CDS"
"10479","Cluster_2003","evm.TU.chromosome_12.633",0.499218411609128,0.500781588390872,0.950357366230684,169,-22.94,2,19,"712 735",19,"84.21%","84.21%",17,"CDS"
"10480","Cluster_247","evm.TU.chromosome_14.5679",-0.584583033988668,0.415416966011332,0.940662760577764,176,-22.92,2,17,"1104 1125",15,"93.33%","100.00%",15,"CDS"
"10481","Cluster_492","evm.TU.chromosome_14.5676",0.0545837640059914,0.945416235994009,0.996924467383186,163,-22.83,2,18,"3151 3175",19,"84.21%","84.21%",16,"CDS"
"10482","Cluster_1452","evm.TU.chromosome_14.5676",0.782869891159108,0.217130108840892,0.909148695985206,167,-22.19,2,20,"3675 3696",18,"77.78%","83.33%",18,"CDS"
"10483","Cluster_9082","evm.TU.chromosome_13.505",0.148160771817287,0.851839228182713,0.98785037782725,166,-21.36,2,20,"1956 1978",19,"73.68%","89.47%",18,"CDS"
"10484","Cluster_137","evm.TU.chromosome_8.2491",-0.389691208524475,0.610308791475525,0.963725734828755,167,-23.07,2,21,"842 864",20,"80.00%","80.00%",19,"3'UTR"
"10485","Cluster_9082","evm.TU.chromosome_8.2491",0.952939467425403,0.0470605325745969,0.878776331036724,157,-20.48,2,20,"990 1013",20,"75.00%","80.00%",18,"CDS"
"10486","Cluster_5061","evm.TU.chromosome_7.2283",0.544296854235413,0.455703145764587,0.945187256762407,170,-21.11,2,21,"792 812",19,"78.95%","89.47%",19,"3'UTR"
"10487","Cluster_1192","evm.TU.chromosome_8.2494",-0.851882363238687,0.148117636761313,0.898703571176249,158,-21.87,2,21,"1170 1190",19,"73.68%","78.95%",19,"CDS"
"10488","Cluster_3331","evm.TU.chromosome_9.692",-0.83331408472036,0.16668591527964,0.901619195467497,154,-22.14,2,21,"652 675",21,"66.67%","80.95%",19,"CDS"
"10489","Cluster_3337","evm.TU.chromosome_9.692",0.930458539794674,0.0695414602053264,0.883967808301512,154,-22.14,2,21,"652 675",21,"66.67%","80.95%",19,"CDS"
"10490","Cluster_3338","evm.TU.chromosome_9.692",0.930458539794674,0.0695414602053265,0.883967808301512,154,-22.14,2,21,"652 675",21,"66.67%","80.95%",19,"CDS"
"10491","Cluster_3423","evm.TU.chromosome_9.692",0.752135300137134,0.247864699862866,0.915026044476702,175,-23.18,2,21,"1096 1118",20,"80.00%","90.00%",19,"CDS"
"10492","Cluster_1453","evm.TU.chromosome_10.1146",-0.0915921425731533,0.908407857426847,0.992972314267842,166,-20.24,2,21,"627 647",19,"78.95%","84.21%",19,"3'UTR"
"10493","Cluster_1453","evm.TU.chromosome_10.1140",-0.642809409658928,0.357190590341072,0.930319706942679,154,-22.65,2,20,"795 818",20,"60.00%","85.00%",18,"CDS"
"10494","Cluster_1453","evm.TU.chromosome_10.1143",0.924282656054907,0.0757173439450929,0.886521793297173,158,-20.85,2,20,"618 641",20,"65.00%","85.00%",18,"CDS"
"10495","Cluster_492","evm.TU.chromosome_10.1149",-0.42331064930684,0.57668935069316,0.959688650344836,147,-21.52,2,21,"709 738",27,"59.26%","66.67%",19,"CDS"
"10496","Cluster_3293","evm.TU.chromosome_3.1803",0.617381821530406,0.382618178469594,0.934992337911574,154,-20.01,2,19,"1943 1963",17,"70.59%","76.47%",17,"CDS"
"10497","Cluster_5061","evm.TU.chromosome_3.1805",-0.097122155031446,0.902877844968554,0.992427851483684,169,-22.24,2,18,"128 149",16,"81.25%","93.75%",16,"3'UTR"
"10498","Cluster_3037","evm.TU.chromosome_3.1809",0.864685470390901,0.135314529609099,0.898703571176249,164,-20.89,2,20,"957 980",21,"80.95%","85.71%",18,"3'UTR"
"10499","Cluster_860","evm.TU.chromosome_12.29",-0.722212005841192,0.277787994158807,0.916316590800186,159,-22.21,2,21,"436 458",20,"70.00%","80.00%",19,"3'UTR"
"10500","Cluster_492","evm.TU.chromosome_12.3397",-0.17027926842655,0.82972073157345,0.985946791113909,169,-25,2,18,"414 435",16,"81.25%","93.75%",16,"CDS"
"10501","Cluster_860","evm.TU.chromosome_12.3397",-0.839763015495369,0.160236984504631,0.899634343899457,170,-22.35,2,20,"29 52",20,"80.00%","85.00%",18,"CDS"
"10502","Cluster_1452","evm.TU.chromosome_7.1951",-0.508870262969961,0.491129737030039,0.94886216908148,157,-23.1,2,19,"570 593",19,"73.68%","78.95%",17,"CDS"
"10503","Cluster_4831","evm.TU.chromosome_7.1951",0.850248468074299,0.149751531925701,0.898703571176249,144,-20.94,2,20,"564 590",23,"65.22%","73.91%",18,"CDS"
"10504","Cluster_3730","evm.TU.chromosome_2.409",-0.153976400341653,0.846023599658347,0.987206833018022,153,-23.11,2,21,"163 190",25,"72.00%","72.00%",19,"CDS"
"10505","Cluster_2097","evm.TU.chromosome_9.18",0.738518799442648,0.261481200557352,0.915422789175048,176,-20.8,2,21,"155 176",19,"84.21%","84.21%",19,"CDS"
"10506","Cluster_4640","evm.TU.chromosome_12.1582",0.922658517245126,0.0773414827548736,0.887222205787676,158,-20.82,2,21,"363 390",25,"72.00%","72.00%",19,"CDS"
"10507","Cluster_6059","evm.TU.chromosome_5.2122",-0.72494816519754,0.27505183480246,0.916166198880099,165,-22.65,2,19,"162 185",19,"78.95%","84.21%",17,"CDS"
"10508","Cluster_3730","evm.TU.chromosome_5.2124",-0.46461153671385,0.53538846328615,0.954782810817791,174,-20.7,2,21,"498 518",19,"84.21%","89.47%",19,"3'UTR"
"10509","Cluster_998","evm.TU.chromosome_5.2129",0.613417552608427,0.386582447391573,0.935782676124429,168,-26.03,2,18,"353 374",17,"82.35%","94.12%",16,"CDS"
"10510","Cluster_3730","evm.TU.chromosome_6.125",-0.217970151753844,0.782029848246156,0.981445726387778,159,-21.55,2,21,"938 960",20,"75.00%","75.00%",19,"CDS"
"10511","Cluster_9000","evm.TU.chromosome_6.125",0.809700039599006,0.190299960400994,0.906082978637668,165,-24.3,2,21,"673 692",19,"78.95%","84.21%",19,"CDS"
"10512","Cluster_3730","evm.TU.chromosome_14.67",0.693837426794167,0.306162573205833,0.920578246590886,170,-22.81,2,15,"778 799",13,"100.00%","100.00%",13,"3'UTR"
"10513","Cluster_9000","evm.TU.chromosome_14.67",0.00437161833308529,0.995628381666915,0.999879864053375,170,-22.78,2,21,"163 183",19,"78.95%","89.47%",19,"CDS"
"10514","Cluster_1453","evm.TU.chromosome_14.64",-0.160437140508046,0.839562859491954,0.986742769442104,153,-21.6,2,20,"188 208",18,"72.22%","77.78%",18,"CDS"
"10515","Cluster_4754","evm.TU.chromosome_14.65",-0.32693329606282,0.67306670393718,0.969498003715444,170,-21.71,2,20,"1399 1421",19,"84.21%","84.21%",18,"CDS"
"10516","Cluster_995","evm.TU.chromosome_14.61",0.138557921833015,0.861442078166985,0.98834179953281,157,-20.79,2,21,"1911 1930",19,"73.68%","78.95%",19,"CDS"
"10517","Cluster_9205","evm.TU.chromosome_14.61",-0.640142148905319,0.35985785109468,0.930944584148976,152,-20.87,2,21,"3583 3604",19,"68.42%","68.42%",19,"CDS"
"10518","Cluster_8986","evm.TU.chromosome_14.69",-0.125623219262606,0.874376780737394,0.989091113519655,155,-22.39,2,21,"829 854",23,"65.22%","73.91%",19,"3'UTR"
"10519","Cluster_3730","evm.TU.chromosome_7.2707",-0.381865793849916,0.618134206150084,0.964843994081067,146,-21.15,2,21,"409 435",24,"66.67%","66.67%",19,"CDS"
"10520","Cluster_998","evm.TU.chromosome_7.1244",0.8060986734043,0.1939013265957,0.906229497308454,159,-22.31,2,20,"638 655",18,"77.78%","83.33%",18,"3'UTR"
"10521","Cluster_998","evm.TU.chromosome_7.1245",0.227205074152652,0.772794925847348,0.980308219131986,159,-22.31,2,20,"638 655",18,"77.78%","83.33%",18,"3'UTR"
"10522","Cluster_1453","evm.TU.chromosome_3.857",0.561273674306083,0.438726325693917,0.943190188237677,150,-20.09,2,20,"450 468",18,"72.22%","83.33%",18,"CDS"
"10523","Cluster_1453","evm.TU.chromosome_11.577",-0.156215724387096,0.843784275612904,0.986890413663381,141,-20.62,2,20,"67 83",18,"66.67%","72.22%",18,"3'UTR"
"10524","Cluster_9082","evm.TU.chromosome_11.577",0.464156065273926,0.535843934726074,0.954858188590482,159,-21.3,2,21,"1675 1697",20,"70.00%","80.00%",19,"CDS"
"10525","Cluster_4831","evm.TU.chromosome_3.851",0.479300905918036,0.520699094081964,0.952687617539197,171,-25.18,2,20,"1625 1646",18,"83.33%","83.33%",18,"CDS"
"10526","Cluster_1453","evm.TU.chromosome_11.571",0.745877971036733,0.254122028963267,0.915313797783717,153,-23.66,2,20,"227 253",23,"69.57%","73.91%",18,"3'UTR"
"10527","Cluster_9082","evm.TU.chromosome_11.571",0.996791191856707,0.00320880814329263,0.792727898269243,163,-24.19,2,21,"721 743",20,"70.00%","85.00%",19,"CDS"
"10528","Cluster_3730","evm.TU.chromosome_10.3175",-0.905393022833054,0.0946069771669461,0.894624233342299,146,-20.03,2,21,"54 74",19,"63.16%","73.68%",19,"3'UTR"
"10529","Cluster_492","evm.TU.chromosome_10.3172",-0.695633915105994,0.304366084894006,0.920235545921065,155,-24.87,2,21,"252 278",24,"62.50%","75.00%",19,"3'UTR"
"10530","Cluster_1452","evm.TU.chromosome_10.3172",-0.703115442568632,0.296884557431368,0.918797873735348,152,-20.18,2,21,"555 576",19,"57.89%","78.95%",19,"CDS"
"10531","Cluster_3037","evm.TU.chromosome_12.4069",-0.168755885448504,0.831244114551496,0.986039248389006,165,-20.81,2,20,"2150 2169",18,"77.78%","88.89%",18,"CDS"
"10532","Cluster_4831","evm.TU.chromosome_12.4069",0.0151876304493695,0.98481236955063,0.999723276316598,160,-23.21,2,19,"384 409",21,"76.19%","80.95%",17,"CDS"
"10533","Cluster_8986","evm.TU.chromosome_12.4069",-0.203040939424683,0.796959060575317,0.982921520921556,158,-21.16,2,21,"739 763",22,"68.18%","81.82%",19,"CDS"
"10534","Cluster_4425","evm.TU.chromosome_12.4062",-0.590298335628994,0.409701664371006,0.939504810066778,158,-23.47,2,16,"161 183",15,"86.67%","86.67%",14,"3'UTR"
"10535","Cluster_9082","evm.TU.chromosome_12.4061",0.00401350684340363,0.995986493156596,0.999879864053375,164,-22.52,2,21,"2533 2551",19,"78.95%","84.21%",19,"CDS"
"10536","Cluster_30","evm.TU.chromosome_10.1991",-0.380883943797692,0.619116056202308,0.964991469595083,165,-22.59,2,21,"1057 1078",20,"80.00%","85.00%",19,"CDS"
"10537","Cluster_3293","evm.TU.chromosome_4.1694",-0.804469308622841,0.195530691377159,0.906229497308454,162,-20.25,2,20,"980 1001",19,"78.95%","78.95%",18,"CDS"
"10538","Cluster_3293","evm.TU.chromosome_4.1694",-0.804469308622841,0.195530691377159,0.906229497308454,179,-27.37,2,20,"294 314",18,"88.89%","88.89%",18,"CDS"
"10539","Cluster_4425","evm.TU.chromosome_12.1250",0.0783506476440513,0.921649352355949,0.994341091174995,160,-23.79,2,19,"833 856",19,"78.95%","84.21%",17,"3'UTR"
"10540","Cluster_1772","evm.TU.chromosome_11.1365",0.270868188390372,0.729131811609628,0.976016012300663,166,-21.08,2,20,"3347 3369",19,"78.95%","84.21%",18,"CDS"
"10541","Cluster_2097","evm.TU.chromosome_11.1365",-0.853167450608123,0.146832549391877,0.898703571176249,174,-23.13,2,19,"3437 3458",17,"82.35%","94.12%",17,"CDS"
"10542","Cluster_4425","evm.TU.chromosome_11.1365",-0.957172206456936,0.0428277935430639,0.877184362455376,150,-24.82,2,21,"3810 3833",21,"66.67%","76.19%",19,"CDS"
"10543","Cluster_4754","evm.TU.chromosome_3.148",-0.80620223827269,0.19379776172731,0.906229497308454,167,-27.01,2,21,"111 134",21,"76.19%","80.95%",19,"3'UTR"
"10544","Cluster_1192","evm.TU.chromosome_3.142",0.254464344650657,0.745535655349343,0.977833241565198,166,-21.02,2,21,"1128 1151",21,"80.95%","80.95%",19,"CDS"
"10545","Cluster_8986","evm.TU.chromosome_3.147",-0.0909456284033481,0.909054371596652,0.992991292403099,175,-24.94,2,21,"485 508",21,"80.95%","85.71%",19,"3'UTR"
"10546","Cluster_4646","evm.TU.chromosome_13.3793",0.0572442519402661,0.942755748059734,0.996785663410869,162,-21.59,2,20,"1858 1882",21,"66.67%","85.71%",18,"CDS"
"10547","Cluster_1453","evm.TU.chromosome_13.3790",0.834334066938306,0.165665933061694,0.901314685919432,156,-20.41,2,20,"2397 2418",19,"73.68%","84.21%",18,"CDS"
"10548","Cluster_4831","evm.TU.chromosome_13.3790",-0.579739498815674,0.420260501184326,0.941415949886662,159,-20.27,2,21,"2175 2197",20,"70.00%","80.00%",19,"CDS"
"10549","Cluster_492","evm.TU.chromosome_13.3791",0.27438305871248,0.72561694128752,0.975592846297687,164,-20.68,2,21,"71 92",19,"73.68%","78.95%",19,"CDS"
"10550","Cluster_3730","evm.TU.chromosome_13.3796",0.524036262469104,0.475963737530896,0.947417593742689,153,-21.85,2,21,"99 120",20,"70.00%","80.00%",19,"CDS"
"10551","Cluster_1473","evm.TU.chromosome_13.3794",0.957275639922042,0.0427243600779582,0.877184362455376,166,-20.81,2,20,"192 215",20,"80.00%","80.00%",18,"3'UTR"
