"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","start","end","subject_start_end","total_bp_shared","query_similar","subject_similar","interaction_length","binding_type"
"11303","Cluster_4640","evm.TU.chromosome_14.4765",-0.723915745415978,0.276084254584021,0.837695271844889,162,-20.4,2,19,"464 485",17,"76.47%","82.35%",17,"3'UTR"
"11304","Cluster_4754","evm.TU.chromosome_14.4765",-0.593973609243569,0.406026390756431,0.862098477656103,154,-20.11,2,21,"233 253",19,"73.68%","73.68%",19,"3'UTR"
"11305","Cluster_4640","evm.TU.chromosome_14.4761",-0.864153780454783,0.135846219545217,0.83275037842913,171,-23.91,2,21,"1447 1470",21,"80.95%","80.95%",19,"CDS"
"11306","Cluster_4640","evm.TU.chromosome_13.2079",-0.720286465763675,0.279713534236325,0.838135751650076,161,-21.65,2,20,"33 59",23,"73.91%","78.26%",18,"3'UTR"
"11307","Cluster_996","evm.TU.chromosome_2.912",-0.666370518341858,0.333629481658142,0.845667149244614,164,-24.02,2,18,"243 265",18,"83.33%","83.33%",16,"CDS"
"11308","Cluster_4831","evm.TU.chromosome_2.918",0.514933968066987,0.485066031933013,0.878201075586835,163,-20.54,2,20,"1203 1224",18,"77.78%","77.78%",18,"CDS"
"11309","Cluster_508","evm.TU.chromosome_13.1474",-0.744584127727385,0.255415872272615,0.833315545275283,159,-21.6,2,21,"403 428",23,"65.22%","78.26%",19,"3'UTR"
"11310","Cluster_1453","evm.TU.chromosome_13.1474",0.752446708381233,0.247553291618767,0.833173736553811,163,-22.52,2,20,"3322 3343",18,"66.67%","88.89%",18,"CDS"
"11311","Cluster_4640","evm.TU.chromosome_13.3",-0.507807352158946,0.492192647841054,0.879624124278012,155,-22.39,2,18,"332 355",18,"77.78%","83.33%",16,"CDS"
"11312","Cluster_492","evm.TU.chromosome_13.7",-0.17826687813089,0.82173312186911,0.960678032305719,156,-20.48,2,19,"230 254",20,"75.00%","80.00%",17,"CDS"
"11313","Cluster_2972","evm.TU.chromosome_4.219",-0.274475554180919,0.725524445819081,0.936333086737243,149,-20.68,2,20,"854 878",21,"71.43%","71.43%",18,"3'UTR"
"11314","Cluster_492","evm.TU.chromosome_7.619",0.0778670286444456,0.922132971355554,0.982726602630502,154,-20.22,2,19,"1162 1183",17,"70.59%","76.47%",17,"CDS"
"11315","Cluster_4044","evm.TU.chromosome_7.617",-0.14342089491891,0.85657910508109,0.967710932786089,166,-22.57,2,17,"1453 1473",15,"93.33%","93.33%",15,"CDS"
"11316","Cluster_9000","evm.TU.chromosome_7.617",-0.339300238776261,0.660699761223739,0.916998132446429,169,-21.92,2,18,"2218 2239",16,"81.25%","93.75%",16,"CDS"
"11317","Cluster_9082","evm.TU.chromosome_7.617",0.175786522310173,0.824213477689827,0.961033552360236,163,-21.6,2,21,"510 532",20,"70.00%","85.00%",19,"3'UTR"
"11318","Cluster_449","evm.TU.chromosome_7.614",-0.055866352466038,0.944133647533962,0.988356667372009,179,-21.92,2,21,"219 241",20,"85.00%","90.00%",19,"3'UTR"
"11319","Cluster_3889","evm.TU.chromosome_7.614",0.101978356580127,0.898021643419873,0.977168148443264,171,-22.45,2,20,"1814 1834",18,"77.78%","88.89%",18,"CDS"
"11320","Cluster_5061","evm.TU.chromosome_7.610",-0.569138670990364,0.430861329009636,0.865332536882315,177,-25.81,2,18,"185 206",16,"87.50%","100.00%",16,"3'UTR"
"11321","Cluster_1452","evm.TU.chromosome_13.1226",-0.348623303088968,0.651376696911032,0.913588309833096,159,-20.3,2,20,"1068 1089",18,"72.22%","77.78%",18,"CDS"
"11322","Cluster_492","evm.TU.chromosome_13.1755",0.849194900413934,0.150805099586066,0.83275037842913,147,-20.26,2,16,"973 994",14,"64.29%","85.71%",14,"CDS"
"11323","Cluster_2003","evm.TU.chromosome_2.80",0.563355800485015,0.436644199514985,0.866645708851595,161,-24.95,2,21,"957 979",21,"76.19%","80.95%",19,"CDS"
"11324","Cluster_3331","evm.TU.chromosome_2.81",-0.757657666040173,0.242342333959826,0.83275037842913,151,-21.74,2,21,"890 915",23,"65.22%","69.57%",19,"3'UTR"
"11325","Cluster_3337","evm.TU.chromosome_2.81",-0.738288544106538,0.261711455893462,0.834707153411907,151,-21.74,2,21,"890 915",23,"65.22%","69.57%",19,"3'UTR"
"11326","Cluster_3338","evm.TU.chromosome_2.81",-0.742816542536246,0.257183457463754,0.833581927161866,151,-21.74,2,21,"890 915",23,"65.22%","69.57%",19,"3'UTR"
"11327","Cluster_4696","evm.TU.chromosome_2.86",-0.962183497145879,0.0378165028541213,0.83275037842913,159,-20.04,2,16,"574 595",14,"78.57%","92.86%",14,"CDS"
"11328","Cluster_1192","evm.TU.chromosome_2.84",-0.560266714510894,0.439733285489106,0.867483186186913,156,-20.15,2,21,"447 465",19,"73.68%","78.95%",19,"CDS"
"11329","Cluster_3889","evm.TU.chromosome_2.89",0.0778100838059483,0.922189916194052,0.982744360185086,165,-24.23,2,19,"714 735",18,"83.33%","83.33%",17,"CDS"
"11330","Cluster_1192","evm.TU.chromosome_13.3061",0.825532202180295,0.174467797819704,0.83275037842913,171,-28.6,2,21,"330 352",20,"75.00%","90.00%",19,"CDS"
"11331","Cluster_1411","evm.TU.chromosome_13.3063",-0.481466080770214,0.518533919229786,0.887057796859533,176,-24.54,2,21,"1380 1401",19,"78.95%","89.47%",19,"CDS"
"11332","Cluster_6059","evm.TU.chromosome_13.3066",-0.614083652105932,0.385916347894068,0.857336673635095,195,-31.82,2,20,"619 640",18,"100.00%","100.00%",18,"3'UTR"
"11333","Cluster_492","evm.TU.chromosome_13.3068",-0.179916429731177,0.820083570268823,0.960437013586937,159,-20.32,2,21,"908 932",22,"63.64%","81.82%",19,"CDS"
"11334","Cluster_4754","evm.TU.chromosome_13.3068",-0.565573105803041,0.434426894196959,0.866046644127045,160,-21,2,18,"856 878",17,"82.35%","82.35%",16,"3'UTR"
"11335","Cluster_4696","evm.TU.chromosome_13.3069",-0.336519643303969,0.663480356696031,0.918039462955979,179,-25.39,2,20,"784 805",18,"83.33%","94.44%",18,"CDS"
"11336","Cluster_9000","evm.TU.chromosome_13.3069",-0.835955443009264,0.164044556990735,0.83275037842913,152,-20.07,2,21,"617 636",19,"68.42%","84.21%",19,"CDS"
"11337","Cluster_3331","evm.TU.chromosome_11.2233",-0.411209913791084,0.588790086208916,0.897115671796447,171,-29,2,21,"418 440",20,"75.00%","90.00%",19,"CDS"
"11338","Cluster_3337","evm.TU.chromosome_11.2233",-0.390936432493996,0.609063567506004,0.902330854397484,171,-29,2,21,"418 440",20,"75.00%","90.00%",19,"CDS"
"11339","Cluster_3338","evm.TU.chromosome_11.2233",-0.405772229038933,0.594227770961067,0.898400481977136,171,-29,2,21,"418 440",20,"75.00%","90.00%",19,"CDS"
"11340","Cluster_492","evm.TU.chromosome_14.6852",0.509323028879698,0.490676971120302,0.879624124278012,148,-20.62,2,19,"498 518",17,"64.71%","82.35%",17,"3'UTR"
"11341","Cluster_3406","evm.TU.chromosome_14.6851",0.363691237129588,0.636308762870412,0.909917322249619,158,-20.52,2,21,"568 588",19,"73.68%","78.95%",19,"CDS"
"11342","Cluster_3044","evm.TU.chromosome_14.6857",-0.902190637337661,0.0978093626623392,0.83275037842913,167,-20.16,2,17,"502 524",16,"87.50%","93.75%",15,"CDS"
"11343","Cluster_1473","evm.TU.chromosome_14.6856",0.0539611598715951,0.946038840128405,0.988802551276743,166,-21.32,2,21,"451 475",22,"77.27%","81.82%",19,"CDS"
"11344","Cluster_4425","evm.TU.chromosome_14.6858",-0.724867995284843,0.275132004715157,0.837661972817968,183,-30.47,2,20,"269 290",18,"88.89%","94.44%",18,"3'UTR"
"11345","Cluster_3889","evm.TU.chromosome_13.202",0.385736967282678,0.614263032717322,0.903656698977333,150,-20.07,2,15,"895 915",13,"76.92%","84.62%",13,"CDS"
"11346","Cluster_4640","evm.TU.chromosome_13.203",-0.970248113714247,0.0297518862857528,0.83275037842913,158,-20.04,2,21,"177 202",23,"69.57%","78.26%",19,"CDS"
"11347","Cluster_4831","evm.TU.chromosome_14.3435",-0.14335847849756,0.85664152150244,0.967710932786089,165,-23.07,2,20,"1635 1655",18,"77.78%","88.89%",18,"CDS"
"11348","Cluster_1452","evm.TU.chromosome_8.1257",0.603968199255765,0.396031800744235,0.860117677863328,159,-24.64,2,18,"622 646",19,"78.95%","84.21%",16,"CDS"
"11349","Cluster_1473","evm.TU.chromosome_14.6140",-0.913659354532821,0.086340645467179,0.83275037842913,161,-20.21,2,15,"497 519",14,"92.86%","92.86%",13,"CDS"
"11350","Cluster_3406","evm.TU.chromosome_14.6143",0.635343889893145,0.364656110106855,0.851889822196708,159,-21.94,2,21,"161 183",20,"70.00%","80.00%",19,"CDS"
"11351","Cluster_9000","evm.TU.chromosome_14.6142",-0.415574886637796,0.584425113362204,0.896820021524392,163,-21.01,2,21,"736 758",20,"65.00%","90.00%",19,"CDS"
"11352","Cluster_2003","evm.TU.chromosome_9.2773",0.300551041622783,0.699448958377217,0.928835972494486,154,-20.73,2,15,"270 291",13,"84.62%","84.62%",13,"3'UTR"
"11353","Cluster_9000","evm.TU.chromosome_9.2779",0.541059387902157,0.458940612097843,0.870291917948212,159,-20.95,2,21,"936 958",20,"70.00%","80.00%",19,"3'UTR"
"11354","Cluster_998","evm.TU.chromosome_9.2778",0.0779003116763619,0.922099688323638,0.982721724949552,150,-20.82,2,20,"973 999",24,"62.50%","70.83%",18,"CDS"
"11355","Cluster_1453","evm.TU.chromosome_7.932",0.379848071408537,0.620151928591463,0.905302834017354,157,-22.84,2,20,"671 691",18,"72.22%","83.33%",18,"CDS"
"11356","Cluster_1452","evm.TU.chromosome_9.2513",-0.194198137074963,0.805801862925037,0.957321057573077,157,-20.93,2,20,"614 634",18,"72.22%","83.33%",18,"CDS"
"11357","Cluster_1453","evm.TU.chromosome_9.2515",0.907186621537003,0.0928133784629973,0.83275037842913,159,-21.61,2,16,"1582 1603",14,"78.57%","92.86%",14,"CDS"
"11358","Cluster_4425","evm.TU.chromosome_2.1554",-0.496728144237413,0.503271855762587,0.883053292128032,165,-23.73,2,21,"2544 2569",23,"78.26%","82.61%",19,"CDS"
"11359","Cluster_4531","evm.TU.chromosome_8.2503",0.0502625088668005,0.949737491133199,0.989173595394372,176,-21.55,2,17,"277 298",15,"93.33%","100.00%",15,"3'UTR"
"11360","Cluster_998","evm.TU.chromosome_8.2502",0.665269423125858,0.334730576874142,0.845667149244614,165,-21.52,2,20,"632 655",21,"80.95%","80.95%",18,"3'UTR"
"11361","Cluster_4425","evm.TU.chromosome_8.2502",-0.729738212313128,0.270261787686872,0.836911670654448,161,-22.44,2,20,"959 979",18,"77.78%","83.33%",18,"CDS"
"11362","Cluster_1453","evm.TU.chromosome_6.1626",0.877041282951529,0.122958717048471,0.83275037842913,158,-21.05,2,16,"150 172",15,"86.67%","86.67%",14,"CDS"
"11363","Cluster_998","evm.TU.chromosome_6.1625",-0.0282761698240117,0.971723830175988,0.994381582599526,170,-24.68,2,20,"663 684",19,"78.95%","89.47%",18,"3'UTR"
"11364","Cluster_1453","evm.TU.chromosome_6.1625",-0.826433989175173,0.173566010824827,0.83275037842913,158,-21.05,2,16,"63 85",15,"86.67%","86.67%",14,"CDS"
"11365","Cluster_3406","evm.TU.chromosome_6.1621",0.445523572864977,0.554476427135023,0.88993296966646,164,-26.25,2,21,"673 692",19,"78.95%","89.47%",19,"CDS"
"11366","Cluster_2073","evm.TU.chromosome_8.801",0.839657394703082,0.160342605296918,0.83275037842913,166,-25.11,2,21,"643 666",21,"76.19%","85.71%",19,"3'UTR"
"11367","Cluster_1411","evm.TU.chromosome_7.766",-0.999108176060876,0.000891823939124368,0.83275037842913,158,-20.82,2,21,"959 979",19,"73.68%","78.95%",19,"CDS"
"11368","Cluster_2097","evm.TU.chromosome_7.766",-0.55632402542796,0.44367597457204,0.867506740403483,163,-20.41,2,17,"2491 2513",16,"81.25%","93.75%",15,"CDS"
"11369","Cluster_2097","evm.TU.chromosome_7.766",-0.55632402542796,0.44367597457204,0.867506740403483,164,-20.32,2,21,"1811 1832",19,"73.68%","78.95%",19,"CDS"
"11370","Cluster_9082","evm.TU.chromosome_7.766",-0.623422638628518,0.376577361371482,0.855213569987837,168,-23.42,2,21,"2899 2920",19,"73.68%","84.21%",19,"CDS"
"11371","Cluster_3331","evm.TU.chromosome_6.1218",-0.910641021279051,0.0893589787209488,0.83275037842913,169,-27.89,2,21,"338 359",20,"80.00%","90.00%",19,"CDS"
"11372","Cluster_3337","evm.TU.chromosome_6.1218",-0.920948799594232,0.0790512004057681,0.83275037842913,169,-27.89,2,21,"338 359",20,"80.00%","90.00%",19,"CDS"
"11373","Cluster_3338","evm.TU.chromosome_6.1218",-0.928539912541334,0.0714600874586658,0.83275037842913,169,-27.89,2,21,"338 359",20,"80.00%","90.00%",19,"CDS"
"11374","Cluster_4425","evm.TU.chromosome_6.1219",-0.932666554729081,0.0673334452709189,0.83275037842913,166,-25.19,2,20,"186 208",19,"78.95%","84.21%",18,"CDS"
"11375","Cluster_998","evm.TU.chromosome_9.2088",-0.0873190510553144,0.912680948944686,0.980391118125095,165,-21.6,2,20,"1445 1464",18,"77.78%","88.89%",18,"CDS"
"11376","Cluster_1192","evm.TU.chromosome_9.2088",-0.587446129465849,0.412553870534151,0.862762608581223,157,-20.84,2,21,"522 543",20,"70.00%","85.00%",19,"CDS"
"11377","Cluster_1453","evm.TU.chromosome_9.2088",0.888576425542717,0.111423574457283,0.83275037842913,156,-20.79,2,20,"768 790",20,"75.00%","80.00%",18,"CDS"
"11378","Cluster_3331","evm.TU.chromosome_12.2357",-0.418904488969296,0.581095511030704,0.895664022073858,163,-22.3,2,21,"416 440",22,"72.73%","77.27%",19,"3'UTR"
"11379","Cluster_3337","evm.TU.chromosome_12.2357",-0.404739426930361,0.595260573069639,0.898772189080837,163,-22.3,2,21,"416 440",22,"72.73%","77.27%",19,"3'UTR"
"11380","Cluster_3338","evm.TU.chromosome_12.2357",-0.423974435221462,0.576025564778538,0.894502824150427,163,-22.3,2,21,"416 440",22,"72.73%","77.27%",19,"3'UTR"
"11381","Cluster_1192","evm.TU.chromosome_12.2352",-0.530126554984158,0.469873445015842,0.873678615438288,161,-22.66,2,21,"62 83",20,"75.00%","85.00%",19,"CDS"
"11382","Cluster_3293","evm.TU.chromosome_12.2351",0.775495220159868,0.224504779840132,0.83275037842913,164,-21.48,2,20,"1795 1813",18,"77.78%","88.89%",18,"CDS"
"11383","Cluster_492","evm.TU.chromosome_3.1798",0.249268851392891,0.750731148607109,0.942854916437471,172,-24.1,2,21,"1801 1822",19,"78.95%","84.21%",19,"CDS"
"11384","Cluster_4831","evm.TU.chromosome_3.1798",0.755102605067192,0.244897394932808,0.832806364693645,159,-22.86,2,20,"2247 2268",18,"72.22%","77.78%",18,"CDS"
"11385","Cluster_492","evm.TU.chromosome_3.1799",-0.449905678137792,0.550094321862208,0.88993296966646,172,-24.1,2,21,"1801 1822",19,"78.95%","84.21%",19,"CDS"
"11386","Cluster_3293","evm.TU.chromosome_3.1791",0.494178409600659,0.505821590399341,0.883946395433974,171,-23.54,2,20,"901 921",18,"77.78%","88.89%",18,"3'UTR"
"11387","Cluster_1452","evm.TU.chromosome_12.3006",0.969506560192905,0.0304934398070952,0.83275037842913,148,-21.75,2,21,"347 368",19,"57.89%","73.68%",19,"CDS"
"11388","Cluster_2003","evm.TU.chromosome_2.640",-0.116704767339055,0.883295232660945,0.973869408867798,157,-22.38,2,21,"4058 4077",19,"73.68%","78.95%",19,"CDS"
"11389","Cluster_9000","evm.TU.chromosome_2.643",0.612824989050501,0.387175010949499,0.85786433829788,162,-21.46,2,21,"1057 1082",23,"73.91%","78.26%",19,"CDS"
"11390","Cluster_1765","evm.TU.chromosome_2.644",-0.828472987589261,0.171527012410739,0.83275037842913,172,-21.74,2,20,"443 464",19,"89.47%","89.47%",18,"3'UTR"
"11391","Cluster_1765","evm.TU.chromosome_2.649",-0.322136867041899,0.677863132958101,0.922519793575511,167,-21.44,2,21,"655 677",20,"80.00%","80.00%",19,"3'UTR"
"11392","Cluster_3406","evm.TU.chromosome_12.2979",-0.637092130118555,0.362907869881445,0.851817958033593,162,-20.46,2,21,"863 883",19,"73.68%","84.21%",19,"3'UTR"
"11393","Cluster_4044","evm.TU.chromosome_12.2979",0.0513386064993084,0.948661393500692,0.989103320435278,163,-22.57,2,21,"913 936",21,"71.43%","80.95%",19,"CDS"
"11394","Cluster_4696","evm.TU.chromosome_12.2979",-0.697375846613275,0.302624153386725,0.841619653628724,145,-21.01,2,19,"229 257",24,"62.50%","66.67%",17,"CDS"
"11395","Cluster_5061","evm.TU.chromosome_12.2974",-0.5831405643084,0.4168594356916,0.863381717978704,174,-20.54,2,20,"159 182",20,"85.00%","85.00%",18,"3'UTR"
"11396","Cluster_9082","evm.TU.chromosome_3.1133",-0.96631876211459,0.0336812378854103,0.83275037842913,167,-22.7,2,21,"627 649",20,"75.00%","85.00%",19,"CDS"
"11397","Cluster_9205","evm.TU.chromosome_13.4059",-0.0697798880047838,0.930220111995216,0.98473888344696,150,-20.5,2,20,"536 561",22,"63.64%","72.73%",18,"CDS"
"11398","Cluster_860","evm.TU.chromosome_5.1722",0.115201554243936,0.884798445756064,0.973895038168987,161,-21.43,2,20,"851 871",18,"72.22%","88.89%",18,"CDS"
"11399","Cluster_1473","evm.TU.chromosome_5.1722",0.826040465253866,0.173959534746134,0.83275037842913,166,-22.89,2,21,"832 852",19,"73.68%","89.47%",19,"CDS"
"11400","Cluster_9000","evm.TU.chromosome_5.1722",0.520582446585819,0.479417553414181,0.876151651078974,154,-20.09,2,21,"1974 1994",19,"68.42%","78.95%",19,"CDS"
"11401","Cluster_4425","evm.TU.chromosome_7.2140",0.897152237510865,0.102847762489134,0.83275037842913,169,-25.78,2,19,"80 102",18,"77.78%","94.44%",17,"3'UTR"
"11402","Cluster_4425","evm.TU.chromosome_7.2141",0.71862125889806,0.28137874110194,0.838296519270308,149,-20.26,2,15,"56 78",14,"78.57%","85.71%",13,"3'UTR"
"11403","Cluster_4425","evm.TU.chromosome_7.2144",0.798273860058709,0.201726139941291,0.83275037842913,150,-21.53,2,21,"72 97",23,"65.22%","73.91%",19,"3'UTR"
"11404","Cluster_247","evm.TU.chromosome_10.2661",0.989097518109553,0.010902481890447,0.83275037842913,175,-25.16,2,21,"1933 1957",22,"81.82%","81.82%",19,"CDS"
"11405","Cluster_3730","evm.TU.chromosome_10.2661",-0.683541828667353,0.316458171332647,0.842794376874429,151,-23.94,2,21,"762 785",21,"66.67%","71.43%",19,"3'UTR"
"11406","Cluster_137","evm.TU.chromosome_10.2667",-0.83991202205623,0.16008797794377,0.83275037842913,158,-20.18,2,20,"823 845",19,"73.68%","78.95%",18,"3'UTR"
"11407","Cluster_1453","evm.TU.chromosome_10.2667",0.773599358251739,0.226400641748261,0.83275037842913,153,-21.37,2,21,"1750 1771",20,"70.00%","80.00%",19,"CDS"
"11408","Cluster_1453","evm.TU.chromosome_10.2667",0.773599358251739,0.226400641748261,0.83275037842913,157,-20.62,2,20,"3182 3202",18,"72.22%","83.33%",18,"CDS"
"11409","Cluster_4696","evm.TU.chromosome_10.2667",-0.94279704691906,0.0572029530809397,0.83275037842913,155,-21.13,2,21,"312 335",21,"66.67%","76.19%",19,"CDS"
"11410","Cluster_9082","evm.TU.chromosome_10.2667",-0.859750391407263,0.140249608592737,0.83275037842913,168,-21.62,2,20,"277 298",19,"84.21%","89.47%",18,"CDS"
"11411","Cluster_30","evm.TU.chromosome_6.276",-0.765479108959197,0.234520891040803,0.83275037842913,167,-22.45,2,20,"20 41",18,"77.78%","83.33%",18,"3'UTR"
"11412","Cluster_9205","evm.TU.chromosome_6.276",-0.49461303316408,0.50538696683592,0.883796426023828,166,-20.62,2,21,"857 877",19,"78.95%","84.21%",19,"CDS"
"11413","Cluster_4646","evm.TU.chromosome_6.277",0.590308771006629,0.409691228993371,0.862497876162025,150,-21.35,2,21,"322 348",24,"62.50%","75.00%",19,"3'UTR"
"11414","Cluster_9000","evm.TU.chromosome_6.271",0.412717106742697,0.587282893257303,0.896820021524392,166,-24.82,2,21,"142 165",21,"76.19%","85.71%",19,"3'UTR"
"11415","Cluster_9205","evm.TU.chromosome_6.271",0.0147522528022679,0.985247747197732,0.996987026876803,163,-21.4,2,18,"824 844",16,"81.25%","93.75%",16,"CDS"
"11416","Cluster_4696","evm.TU.chromosome_6.272",0.553816015416694,0.446183984583306,0.867554012133397,166,-22.63,2,21,"908 931",21,"76.19%","85.71%",19,"3'UTR"
"11417","Cluster_9082","evm.TU.chromosome_7.2497",-0.932338590620558,0.0676614093794417,0.83275037842913,165,-20.66,2,18,"805 826",16,"75.00%","93.75%",16,"CDS"
"11418","Cluster_9082","evm.TU.chromosome_7.2494",-0.948280791209067,0.0517192087909327,0.83275037842913,165,-20.66,2,18,"118 139",16,"75.00%","93.75%",16,"CDS"
"11419","Cluster_9082","evm.TU.chromosome_7.2492",-0.987270739605585,0.0127292603944154,0.83275037842913,165,-20.66,2,18,"1687 1708",16,"75.00%","93.75%",16,"CDS"
"11420","Cluster_1453","evm.TU.chromosome_7.2490",0.920550725161185,0.0794492748388153,0.83275037842913,165,-26.2,2,21,"40 61",20,"80.00%","85.00%",19,"CDS"
"11421","Cluster_3406","evm.TU.chromosome_7.2498",-0.0804210907565601,0.91957890924344,0.982161320759987,156,-20.53,2,21,"423 443",20,"75.00%","80.00%",19,"CDS"
"11422","Cluster_3406","evm.TU.chromosome_4.1851",0.169120696733926,0.830879303266074,0.9630223723464,167,-22.95,2,20,"810 831",18,"77.78%","83.33%",18,"CDS"
"11423","Cluster_4831","evm.TU.chromosome_4.1854",0.518564575103876,0.481435424896124,0.876945608531073,162,-24.05,2,20,"1471 1493",19,"78.95%","78.95%",18,"CDS"
"11424","Cluster_137","evm.TU.chromosome_4.1855",-0.16188927042423,0.83811072957577,0.964829680117595,158,-22.96,2,16,"153 175",15,"86.67%","86.67%",14,"3'UTR"
"11425","Cluster_9000","evm.TU.chromosome_4.1859",0.292311797479382,0.707688202520618,0.931563025153289,160,-20.17,2,17,"1325 1346",15,"73.33%","93.33%",15,"CDS"
"11426","Cluster_4754","evm.TU.chromosome_13.3265",-0.910318923085052,0.0896810769149483,0.83275037842913,154,-20.11,2,21,"209 229",19,"73.68%","73.68%",19,"3'UTR"
"11427","Cluster_4646","evm.TU.chromosome_1.1189",-0.261940608108053,0.738059391891947,0.939408219082989,158,-21.55,2,21,"404 428",22,"63.64%","86.36%",19,"3'UTR"
"11428","Cluster_3406","evm.TU.chromosome_1.1181",0.621654809035288,0.378345190964712,0.855510345483987,150,-20.63,2,17,"428 448",15,"80.00%","80.00%",15,"CDS"
"11429","Cluster_995","evm.TU.chromosome_1.1180",-0.515174250514814,0.484825749485186,0.878103386911566,162,-20.66,2,20,"429 451",19,"78.95%","78.95%",18,"CDS"
