"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"7701","evm.TU.chromosome_11.3000","GO:0008017","microtubule binding",145,56,31.48,9.1e-06,"Molecular Functions",0.386206896551724
"7702","evm.TU.chromosome_11.3000","GO:0003777","microtubule motor activity",131,58,28.44,6.4e-05,"Molecular Functions",0.442748091603053
"7703","evm.TU.chromosome_11.2756","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"7704","evm.TU.chromosome_11.2756","GO:0031625","ubiquitin protein ligase binding",324,88,70.34,0.01119,"Molecular Functions",0.271604938271605
"7705","evm.TU.chromosome_11.2756","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7706","evm.TU.chromosome_11.2756","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7707","evm.TU.chromosome_11.2755","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"7708","evm.TU.chromosome_11.2755","GO:0031625","ubiquitin protein ligase binding",324,88,70.34,0.01119,"Molecular Functions",0.271604938271605
"7709","evm.TU.chromosome_11.2755","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7710","evm.TU.chromosome_11.2755","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7711","evm.TU.chromosome_11.66","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7712","evm.TU.chromosome_11.66","GO:0004714","transmembrane receptor protein tyrosine kinase acti...",235,66,51.02,0.00499,"Molecular Functions",0.280851063829787
"7713","evm.TU.chromosome_11.66","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7714","evm.TU.chromosome_11.841","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7715","evm.TU.chromosome_11.109","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7716","evm.TU.chromosome_11.109","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7717","evm.TU.chromosome_11.2526","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7718","evm.TU.chromosome_11.2386","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7719","evm.TU.chromosome_11.2386","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7720","evm.TU.chromosome_11.3087","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7721","evm.TU.chromosome_11.3087","GO:0004672","protein kinase activity",942,268,204.51,0.00223,"Molecular Functions",0.284501061571125
"7722","evm.TU.chromosome_11.3083","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7723","evm.TU.chromosome_11.3083","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7724","evm.TU.chromosome_11.192","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7725","evm.TU.chromosome_11.192","GO:0004672","protein kinase activity",942,268,204.51,0.00223,"Molecular Functions",0.284501061571125
"7726","evm.TU.chromosome_11.192","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7727","evm.TU.chromosome_11.192","GO:0004714","transmembrane receptor protein tyrosine kinase acti...",235,66,51.02,0.00499,"Molecular Functions",0.280851063829787
"7728","evm.TU.chromosome_11.2803","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"7729","evm.TU.chromosome_11.2803","GO:0031625","ubiquitin protein ligase binding",324,88,70.34,0.01119,"Molecular Functions",0.271604938271605
"7730","evm.TU.chromosome_11.2803","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7731","evm.TU.chromosome_11.2803","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7732","evm.TU.chromosome_11.2496","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7733","evm.TU.chromosome_11.2496","GO:0004386","helicase activity",274,102,59.49,1.8e-11,"Molecular Functions",0.372262773722628
"7734","evm.TU.chromosome_11.2497","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7735","evm.TU.chromosome_11.2497","GO:0061630","ubiquitin protein ligase activity",241,70,52.32,0.01212,"Molecular Functions",0.29045643153527
"7736","evm.TU.chromosome_11.2497","GO:0016874","ligase activity",573,201,124.4,1.2e-13,"Molecular Functions",0.350785340314136
"7737","evm.TU.chromosome_11.2497","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7738","evm.TU.chromosome_11.2497","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7739","evm.TU.chromosome_11.2142","GO:0005262","calcium channel activity",241,98,52.32,1.2e-10,"Molecular Functions",0.406639004149378
"7740","evm.TU.chromosome_11.2142","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7741","evm.TU.chromosome_11.2142","GO:0030246","carbohydrate binding",567,163,123.1,2.3e-05,"Molecular Functions",0.287477954144621
"7742","evm.TU.chromosome_11.2142","GO:0001965","G-protein alpha-subunit binding",67,36,14.55,9.6e-09,"Molecular Functions",0.537313432835821
"7743","evm.TU.chromosome_11.2149","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7744","evm.TU.chromosome_11.227","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7745","evm.TU.chromosome_11.227","GO:0016874","ligase activity",573,201,124.4,1.2e-13,"Molecular Functions",0.350785340314136
"7746","evm.TU.chromosome_11.228","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7747","evm.TU.chromosome_11.229","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7748","evm.TU.chromosome_11.229","GO:0016874","ligase activity",573,201,124.4,1.2e-13,"Molecular Functions",0.350785340314136
"7749","evm.TU.chromosome_11.1286","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7750","evm.TU.chromosome_11.1286","GO:0004674","protein serine/threonine kinase activity",475,137,103.12,0.00845,"Molecular Functions",0.288421052631579
"7751","evm.TU.chromosome_11.1286","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7752","evm.TU.chromosome_11.1286","GO:0004672","protein kinase activity",942,268,204.51,0.00223,"Molecular Functions",0.284501061571125
"7753","evm.TU.chromosome_11.1744","GO:0005244","voltage-gated monoatomic ion channel activity",210,48,45.59,0.00145,"Molecular Functions",0.228571428571429
"7754","evm.TU.chromosome_11.1744","GO:0005244","voltage-gated monoatomic ion channel activity",210,48,45.59,0.00145,"Molecular Functions",0.228571428571429
"7755","evm.TU.chromosome_11.1743","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"7756","evm.TU.chromosome_11.2598","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7757","evm.TU.chromosome_11.346","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7758","evm.TU.chromosome_11.893","GO:0005262","calcium channel activity",241,98,52.32,1.2e-10,"Molecular Functions",0.406639004149378
"7759","evm.TU.chromosome_11.893","GO:0070679","inositol 1,4,5 trisphosphate binding",29,12,6.3,0.01342,"Molecular Functions",0.413793103448276
"7760","evm.TU.chromosome_11.893","GO:0005262","calcium channel activity",241,98,52.32,1.2e-10,"Molecular Functions",0.406639004149378
"7761","evm.TU.chromosome_11.1200","GO:0016491","oxidoreductase activity",1327,306,288.1,0.01088,"Molecular Functions",0.230595327807084
"7762","evm.TU.chromosome_11.1200","GO:0031177","phosphopantetheine binding",13,10,2.82,3.4e-05,"Molecular Functions",0.769230769230769
"7763","evm.TU.chromosome_11.1200","GO:0016491","oxidoreductase activity",1327,306,288.1,0.01088,"Molecular Functions",0.230595327807084
"7764","evm.TU.chromosome_11.1200","GO:0031177","phosphopantetheine binding",13,10,2.82,3.4e-05,"Molecular Functions",0.769230769230769
"7765","evm.TU.chromosome_11.135","GO:0003997","acyl-CoA oxidase activity",8,5,1.74,0.01489,"Molecular Functions",0.625
"7766","evm.TU.chromosome_11.135","GO:0003997","acyl-CoA oxidase activity",8,5,1.74,0.01489,"Molecular Functions",0.625
"7767","evm.TU.chromosome_11.137","GO:0003997","acyl-CoA oxidase activity",8,5,1.74,0.01489,"Molecular Functions",0.625
"7768","evm.TU.chromosome_11.137","GO:0003997","acyl-CoA oxidase activity",8,5,1.74,0.01489,"Molecular Functions",0.625
"7769","evm.TU.chromosome_11.137","GO:0005096","GTPase activator activity",118,42,25.62,0.00037,"Molecular Functions",0.355932203389831
"7770","evm.TU.chromosome_11.130","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7771","evm.TU.chromosome_11.130","GO:0004386","helicase activity",274,102,59.49,1.8e-11,"Molecular Functions",0.372262773722628
"7772","evm.TU.chromosome_11.130","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7773","evm.TU.chromosome_11.130","GO:0004386","helicase activity",274,102,59.49,1.8e-11,"Molecular Functions",0.372262773722628
"7774","evm.TU.chromosome_11.138","GO:0005096","GTPase activator activity",118,42,25.62,0.00037,"Molecular Functions",0.355932203389831
"7775","evm.TU.chromosome_11.138","GO:0003997","acyl-CoA oxidase activity",8,5,1.74,0.01489,"Molecular Functions",0.625
"7776","evm.TU.chromosome_11.138","GO:0005096","GTPase activator activity",118,42,25.62,0.00037,"Molecular Functions",0.355932203389831
"7777","evm.TU.chromosome_11.448","GO:0016491","oxidoreductase activity",1327,306,288.1,0.01088,"Molecular Functions",0.230595327807084
"7778","evm.TU.chromosome_11.444","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7779","evm.TU.chromosome_11.444","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7780","evm.TU.chromosome_11.1437","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7781","evm.TU.chromosome_11.1436","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7782","evm.TU.chromosome_11.1436","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7783","evm.TU.chromosome_11.1859","GO:0005044","scavenger receptor activity",189,59,41.03,0.00143,"Molecular Functions",0.312169312169312
"7784","evm.TU.chromosome_11.2704","GO:0061630","ubiquitin protein ligase activity",241,70,52.32,0.01212,"Molecular Functions",0.29045643153527
"7785","evm.TU.chromosome_11.2704","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7786","evm.TU.chromosome_11.2704","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7787","evm.TU.chromosome_11.2704","GO:0016874","ligase activity",573,201,124.4,1.2e-13,"Molecular Functions",0.350785340314136
"7788","evm.TU.chromosome_11.2704","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7789","evm.TU.chromosome_11.2278","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7790","evm.TU.chromosome_11.2278","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7791","evm.TU.chromosome_11.2278","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7792","evm.TU.chromosome_11.2279","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7793","evm.TU.chromosome_11.2279","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7794","evm.TU.chromosome_11.2852","GO:0045296","cadherin binding",127,46,27.57,0.00029,"Molecular Functions",0.362204724409449
"7795","evm.TU.chromosome_11.2852","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7796","evm.TU.chromosome_11.2852","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7797","evm.TU.chromosome_11.2853","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7798","evm.TU.chromosome_11.2853","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7799","evm.TU.chromosome_11.2857","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7800","evm.TU.chromosome_11.2857","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7801","evm.TU.chromosome_11.2335","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7802","evm.TU.chromosome_11.2335","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7803","evm.TU.chromosome_11.1824","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7804","evm.TU.chromosome_11.1824","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7805","evm.TU.chromosome_11.1826","GO:0035198","miRNA binding",126,68,27.36,2.2e-15,"Molecular Functions",0.53968253968254
"7806","evm.TU.chromosome_11.1826","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7807","evm.TU.chromosome_11.1826","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7808","evm.TU.chromosome_11.1826","GO:0016874","ligase activity",573,201,124.4,1.2e-13,"Molecular Functions",0.350785340314136
"7809","evm.TU.chromosome_11.1826","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7810","evm.TU.chromosome_11.1177","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7811","evm.TU.chromosome_11.1177","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7812","evm.TU.chromosome_11.567","GO:0005152","interleukin-1 receptor antagonist activity",11,6,2.39,0.01745,"Molecular Functions",0.545454545454545
"7813","evm.TU.chromosome_11.567","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7814","evm.TU.chromosome_11.1374","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7815","evm.TU.chromosome_11.681","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7816","evm.TU.chromosome_11.2421","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7817","evm.TU.chromosome_11.491","GO:0016491","oxidoreductase activity",1327,306,288.1,0.01088,"Molecular Functions",0.230595327807084
"7818","evm.TU.chromosome_11.1719","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7819","evm.TU.chromosome_11.1719","GO:0016887","ATP hydrolysis activity",213,84,46.24,3.1e-09,"Molecular Functions",0.394366197183099
"7820","evm.TU.chromosome_11.1719","GO:0036402","proteasome-activating activity",8,5,1.74,0.01489,"Molecular Functions",0.625
"7821","evm.TU.chromosome_11.1719","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7822","evm.TU.chromosome_11.1719","GO:0036402","proteasome-activating activity",8,5,1.74,0.01489,"Molecular Functions",0.625
"7823","evm.TU.chromosome_11.1712","GO:0005262","calcium channel activity",241,98,52.32,1.2e-10,"Molecular Functions",0.406639004149378
"7824","evm.TU.chromosome_11.1712","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7825","evm.TU.chromosome_11.1712","GO:0030246","carbohydrate binding",567,163,123.1,2.3e-05,"Molecular Functions",0.287477954144621
"7826","evm.TU.chromosome_11.1712","GO:0001965","G-protein alpha-subunit binding",67,36,14.55,9.6e-09,"Molecular Functions",0.537313432835821
"7827","evm.TU.chromosome_11.1712","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7828","evm.TU.chromosome_11.1711","GO:0008201","heparin binding",175,54,37.99,0.00293,"Molecular Functions",0.308571428571429
"7829","evm.TU.chromosome_11.1711","GO:0004725","protein tyrosine phosphatase activity",113,43,24.53,0.013,"Molecular Functions",0.380530973451327
"7830","evm.TU.chromosome_11.1711","GO:0005001","transmembrane receptor protein tyrosine phosphatase...",19,12,4.12,0.00012,"Molecular Functions",0.631578947368421
"7831","evm.TU.chromosome_11.1716","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
