"","gene_id","GO.ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","AST.1065","AST.1147","AST.1412","AST.1560","AST.1567","AST.1617","AST.1722","AST.2000","AST.2007","AST.2302","AST.2360","AST.2398","AST.2404","AST.2412","AST.2512","AST.2523","AST.2563","AST.2729","AST.2755"
"1651","evm.TU.chromosome_14.725","GO:0002088",0.0352268786080525,0.993061392158004,4,15,"lens development in camera-type eye","BP",233,15,69,12,0,109,18,6,84,40,102,43,144,330,48,76,42,5,8
"1652","evm.TU.chromosome_14.6638","GO:0016460",0.000508125822904906,0.999940206320237,7,15,"myosin II complex","CC",471,220,211,25,48,417,275,58,351,887,90,171,358,185,76,320,319,33,48
"1653","evm.TU.chromosome_14.6638","GO:0097513",0.04924403097145,0.996636870424976,2,4,"myosin II filament","CC",471,220,211,25,48,417,275,58,351,887,90,171,358,185,76,320,319,33,48
"1654","evm.TU.chromosome_14.6638","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",471,220,211,25,48,417,275,58,351,887,90,171,358,185,76,320,319,33,48
"1655","evm.TU.chromosome_14.6638","GO:0032036",0.00103386222541996,0.999891076945758,6,12,"myosin heavy chain binding","MF",471,220,211,25,48,417,275,58,351,887,90,171,358,185,76,320,319,33,48
"1656","evm.TU.chromosome_14.6261","GO:0004004",0.012944615694877,0.995482819002443,10,61,NA,NA,114,258,193,39,118,115,347,91,0,194,203,342,100,59,30,99,146,0,0
"1657","evm.TU.chromosome_14.6261","GO:0006364",0.0316808940703192,0.985412667617436,13,87,"rRNA processing","BP",114,258,193,39,118,115,347,91,0,194,203,342,100,59,30,99,146,0,0
"1658","evm.TU.chromosome_14.5957","GO:0016702",0.0054814469052228,0.998795738490633,7,29,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","MF",425,208,37,6,22,137,100,12,173,354,76,67,283,173,34,168,193,34,59
"1659","evm.TU.chromosome_14.5956","GO:0016702",0.0054814469052228,0.998795738490633,7,29,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","MF",170,902,42,0,175,198,518,6,292,241,124,563,213,255,20,134,194,7,16
"1660","evm.TU.chromosome_14.430","GO:0043489",0.00807799149308193,1,2,2,"RNA stabilization","BP",1109,65,303,25,33,290,69,130,1229,2036,968,64,144,329,63,531,498,271,136
"1661","evm.TU.chromosome_14.430","GO:0019013",0.0319651664520794,0.988721842791596,8,44,"viral nucleocapsid","CC",1109,65,303,25,33,290,69,130,1229,2036,968,64,144,329,63,531,498,271,136
"1662","evm.TU.chromosome_14.6098","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",216,63,134,23,5,88,79,57,94,683,57,71,74,109,26,113,325,18,12
"1663","evm.TU.chromosome_14.952","GO:0046332",0.0295669246247243,0.990623754406639,7,37,"SMAD binding","MF",102,540,99,0,101,203,515,33,137,130,52,306,255,127,50,129,100,0,0
"1664","evm.TU.chromosome_14.952","GO:0004553",0.00479878127683983,0.998586567505216,10,49,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF",102,540,99,0,101,203,515,33,137,130,52,306,255,127,50,129,100,0,0
"1665","evm.TU.chromosome_14.1119","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",1146,364,1290,21,143,819,298,101,855,749,580,567,2055,988,222,850,1020,88,55
"1666","evm.TU.chromosome_14.1119","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",1146,364,1290,21,143,819,298,101,855,749,580,567,2055,988,222,850,1020,88,55
"1667","evm.TU.chromosome_14.1119","GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",1146,364,1290,21,143,819,298,101,855,749,580,567,2055,988,222,850,1020,88,55
"1668","evm.TU.chromosome_14.5661","GO:0004004",0.012944615694877,0.995482819002443,10,61,NA,NA,141,762,74,13,172,236,623,41,158,130,91,517,257,100,23,167,145,0,8
"1669","evm.TU.chromosome_14.5905","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",283,48,157,0,0,0,132,70,605,62,186,92,154,50,19,131,59,28,218
"1670","evm.TU.chromosome_14.5905","GO:0090729",0.000767702340783581,0.999816806913138,11,41,"toxin activity","MF",283,48,157,0,0,0,132,70,605,62,186,92,154,50,19,131,59,28,218
"1671","evm.TU.chromosome_14.6590","GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",204,1030,68,13,261,251,656,54,133,218,129,331,224,153,56,139,249,9,10
"1672","evm.TU.chromosome_14.667","GO:0042744",0.0250210957032711,0.993221677505793,6,30,"hydrogen peroxide catabolic process","BP",515,275,395,74,81,422,389,137,381,573,230,132,246,287,79,323,483,57,21
"1673","evm.TU.chromosome_14.1140","GO:0005595",0.00499253960739584,0.999780991777551,3,5,"collagen type XII trimer","CC",132,68,105,0,23,375,28,17,220,135,136,19,194,167,19,221,171,10,0
"1674","evm.TU.chromosome_14.1140","GO:0031012",2.5325523748508e-06,0.999999046407506,38,221,"extracellular matrix","CC",132,68,105,0,23,375,28,17,220,135,136,19,194,167,19,221,171,10,0
"1675","evm.TU.chromosome_14.1140","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",132,68,105,0,23,375,28,17,220,135,136,19,194,167,19,221,171,10,0
"1676","evm.TU.chromosome_14.1140","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",132,68,105,0,23,375,28,17,220,135,136,19,194,167,19,221,171,10,0
"1677","evm.TU.chromosome_14.1140","GO:1903561",0.0177747475253497,0.994942619622678,7,36,"extracellular vesicle","CC",132,68,105,0,23,375,28,17,220,135,136,19,194,167,19,221,171,10,0
"1678","evm.TU.chromosome_14.1140","GO:0030020",0.00499253960739584,0.999780991777551,3,5,"extracellular matrix structural constituent conferring tensile strength","MF",132,68,105,0,23,375,28,17,220,135,136,19,194,167,19,221,171,10,0
"1679","evm.TU.chromosome_14.1140","GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",132,68,105,0,23,375,28,17,220,135,136,19,194,167,19,221,171,10,0
"1680","evm.TU.chromosome_14.1140","GO:0030574",0.0457353057967402,0.983911701991429,7,41,"collagen catabolic process","BP",132,68,105,0,23,375,28,17,220,135,136,19,194,167,19,221,171,10,0
"1681","evm.TU.chromosome_14.1140","GO:0030199",1.38048079190912e-05,0.999997596215807,13,42,"collagen fibril organization","BP",132,68,105,0,23,375,28,17,220,135,136,19,194,167,19,221,171,10,0
"1682","evm.TU.chromosome_14.1140","GO:0001501",0.0247452054079938,0.988982574082538,13,89,"skeletal system development","BP",132,68,105,0,23,375,28,17,220,135,136,19,194,167,19,221,171,10,0
"1683","evm.TU.chromosome_14.1383","GO:0031088",0.0426262719518758,0.98512649544913,7,45,"platelet dense granule membrane","CC",34,176,82,0,99,124,287,85,80,177,190,364,170,189,24,277,81,0,0
"1684","evm.TU.chromosome_14.1383","GO:0016404",0.0307305142412766,0.990060139115191,7,42,"15-hydroxyprostaglandin dehydrogenase (NAD+) activity","MF",34,176,82,0,99,124,287,85,80,177,190,364,170,189,24,277,81,0,0
"1685","evm.TU.chromosome_14.1383","GO:0015662",0.0307305142412766,0.990060139115191,7,42,"P-type ion transporter activity","MF",34,176,82,0,99,124,287,85,80,177,190,364,170,189,24,277,81,0,0
"1686","evm.TU.chromosome_14.1383","GO:0043225",0.038375912411378,0.986933957623855,7,44,"ATPase-coupled inorganic anion transmembrane transporter activity","MF",34,176,82,0,99,124,287,85,80,177,190,364,170,189,24,277,81,0,0
"1687","evm.TU.chromosome_14.1383","GO:0048661",0.0306218299773448,0.988352127600264,9,59,"positive regulation of smooth muscle cell proliferation","BP",34,176,82,0,99,124,287,85,80,177,190,364,170,189,24,277,81,0,0
"1688","evm.TU.chromosome_14.1383","GO:0032310",0.0307305142412766,0.990060139115191,7,42,"prostaglandin secretion","BP",34,176,82,0,99,124,287,85,80,177,190,364,170,189,24,277,81,0,0
"1689","evm.TU.chromosome_14.1383","GO:0010243",0.0168103024068338,0.994287177115552,9,53,"response to organonitrogen compound","BP",34,176,82,0,99,124,287,85,80,177,190,364,170,189,24,277,81,0,0
"1690","evm.TU.chromosome_14.511","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",58,898,531,53,340,183,1584,647,44,202,264,642,258,180,10,23,172,18,25
"1691","evm.TU.chromosome_14.511","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",58,898,531,53,340,183,1584,647,44,202,264,642,258,180,10,23,172,18,25
"1692","evm.TU.chromosome_14.511","GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",58,898,531,53,340,183,1584,647,44,202,264,642,258,180,10,23,172,18,25
"1693","evm.TU.chromosome_14.6200","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",271,152,67,23,23,116,156,62,182,218,142,119,185,271,60,211,276,32,33
"1694","evm.TU.chromosome_14.6200","GO:0042151",0.0252803269112054,0.994364822503441,5,19,"nematocyst","CC",271,152,67,23,23,116,156,62,182,218,142,119,185,271,60,211,276,32,33
"1695","evm.TU.chromosome_14.6200","GO:0030245",0.0126941206792023,0.998975186532945,3,7,"cellulose catabolic process","BP",271,152,67,23,23,116,156,62,182,218,142,119,185,271,60,211,276,32,33
"1696","evm.TU.chromosome_14.6200","GO:0004553",0.00479878127683983,0.998586567505216,10,49,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF",271,152,67,23,23,116,156,62,182,218,142,119,185,271,60,211,276,32,33
"1697","evm.TU.chromosome_14.6207","GO:0010634",0.0111538934638059,0.996826849038942,8,37,"positive regulation of epithelial cell migration","BP",120,7,362,0,0,342,0,17,86,629,65,14,154,35,96,488,145,115,20
"1698","evm.TU.chromosome_14.6207","GO:0010718",0.00181076350348892,0.999589029438288,9,35,"positive regulation of epithelial to mesenchymal transition","BP",120,7,362,0,0,342,0,17,86,629,65,14,154,35,96,488,145,115,20
"1699","evm.TU.chromosome_14.6207","GO:0070374",0.0106980812279001,0.995598684486163,14,88,"positive regulation of ERK1 and ERK2 cascade","BP",120,7,362,0,0,342,0,17,86,629,65,14,154,35,96,488,145,115,20
"1700","evm.TU.chromosome_14.6207","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",120,7,362,0,0,342,0,17,86,629,65,14,154,35,96,488,145,115,20
"1701","evm.TU.chromosome_14.5240","GO:0042664",0.0330785376877033,0.998704686169616,2,3,"negative regulation of endodermal cell fate specification","BP",109,12,52,2,0,13,31,8,77,69,19,21,79,175,0,36,103,8,7
"1702","evm.TU.chromosome_14.5930","GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",36,34,285,0,26,44,4,57,157,971,33,42,49,108,14,220,259,22,10
"1703","evm.TU.chromosome_14.20","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",745,1626,260,34,414,551,895,47,563,664,269,1077,909,522,109,684,519,53,28
"1704","evm.TU.chromosome_14.20","GO:0021999",0.0301174145017738,0.998437483031128,2,4,"neural plate anterior/posterior regionalization","BP",745,1626,260,34,414,551,895,47,563,664,269,1077,909,522,109,684,519,53,28
"1705","evm.TU.chromosome_14.6114","GO:0008061",0.0015987360189158,0.999571075800172,11,48,"chitin binding","MF",373,14,128,47,14,126,156,48,266,929,51,96,221,102,38,165,49,48,30
"1706","evm.TU.chromosome_14.5489","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",8797,7989,4975,358,1448,4931,6012,1397,13827,10896,6114,6781,13541,11277,1136,23579,11030,1267,951
"1707","evm.TU.chromosome_14.5489","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",8797,7989,4975,358,1448,4931,6012,1397,13827,10896,6114,6781,13541,11277,1136,23579,11030,1267,951
"1708","evm.TU.chromosome_14.5489","GO:0004197",0.00589883571925086,0.998201418621006,10,51,"cysteine-type endopeptidase activity","MF",8797,7989,4975,358,1448,4931,6012,1397,13827,10896,6114,6781,13541,11277,1136,23579,11030,1267,951
"1709","evm.TU.chromosome_14.5489","GO:0051603",0.00950639894880347,0.997114110277741,9,44,"proteolysis involved in protein catabolic process","BP",8797,7989,4975,358,1448,4931,6012,1397,13827,10896,6114,6781,13541,11277,1136,23579,11030,1267,951
"1710","evm.TU.chromosome_14.5487","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",8371,4186,3369,155,573,7092,4156,1838,23581,12000,4517,7942,2294,4997,876,6622,3999,735,951
"1711","evm.TU.chromosome_14.5487","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",8371,4186,3369,155,573,7092,4156,1838,23581,12000,4517,7942,2294,4997,876,6622,3999,735,951
"1712","evm.TU.chromosome_14.5487","GO:0004197",0.00589883571925086,0.998201418621006,10,51,"cysteine-type endopeptidase activity","MF",8371,4186,3369,155,573,7092,4156,1838,23581,12000,4517,7942,2294,4997,876,6622,3999,735,951
"1713","evm.TU.chromosome_14.5487","GO:0051603",0.00950639894880347,0.997114110277741,9,44,"proteolysis involved in protein catabolic process","BP",8371,4186,3369,155,573,7092,4156,1838,23581,12000,4517,7942,2294,4997,876,6622,3999,735,951
"1714","evm.TU.chromosome_14.1122","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",257,25,131,56,12,673,52,69,92,75,414,53,160,504,30,219,316,12,52
"1715","evm.TU.chromosome_14.412","GO:0000981",0.0179004687202011,0.992724273911804,12,74,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF",449,3291,886,36,976,582,1228,54,675,455,409,1891,595,595,265,682,413,41,31
"1716","evm.TU.chromosome_14.6814","GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",416,720,1036,35,162,602,695,688,213,1080,829,292,654,418,217,407,273,16,58
"1717","evm.TU.chromosome_14.6819","GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",472,73,86,34,43,100,299,131,214,1466,139,127,725,164,39,315,277,48,39
"1718","evm.TU.chromosome_14.6819","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,472,73,86,34,43,100,299,131,214,1466,139,127,725,164,39,315,277,48,39
"1719","evm.TU.chromosome_14.262","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",985,2409,680,68,662,1236,1570,425,1000,1217,685,1729,886,854,183,1044,709,123,85
"1720","evm.TU.chromosome_14.262","GO:0030234",0.0470024334439132,0.992751811893373,3,10,"enzyme regulator activity","MF",985,2409,680,68,662,1236,1570,425,1000,1217,685,1729,886,854,183,1044,709,123,85
"1721","evm.TU.chromosome_14.831","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",469,2766,68,9,1864,381,1273,22,249,296,345,1233,109,175,78,229,416,46,25
"1722","evm.TU.chromosome_14.5213","GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP",1994,753,519,84,180,1158,777,240,1344,1286,764,454,1379,1648,355,1247,1012,148,149
"1723","evm.TU.chromosome_14.6738","GO:0005874",0.0227362993518771,0.987049461297619,25,210,"microtubule","CC",503,477,344,27,153,1058,591,485,759,662,484,524,335,426,80,373,460,75,37
"1724","evm.TU.chromosome_14.6968","GO:0006364",0.0316808940703192,0.985412667617436,13,87,"rRNA processing","BP",13,66,351,0,14,438,70,14,6,802,40,90,1843,91,12,0,130,0,0
"1725","evm.TU.chromosome_14.5725","GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",25,211,17,0,41,42,425,9,43,118,35,40,139,22,5,25,120,0,0
"1726","evm.TU.chromosome_14.5725","GO:0005044",0.0395704812691337,0.982464450423501,11,79,"scavenger receptor activity","MF",25,211,17,0,41,42,425,9,43,118,35,40,139,22,5,25,120,0,0
"1727","evm.TU.chromosome_14.5725","GO:0070374",0.0106980812279001,0.995598684486163,14,88,"positive regulation of ERK1 and ERK2 cascade","BP",25,211,17,0,41,42,425,9,43,118,35,40,139,22,5,25,120,0,0
"1728","evm.TU.chromosome_14.5722","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",480,335,168,22,29,260,181,13,258,382,199,88,408,368,66,394,311,29,23
"1729","evm.TU.chromosome_14.6131","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",270,81,237,10,28,317,110,10,190,135,161,29,186,293,77,115,190,4,25
"1730","evm.TU.chromosome_14.6131","GO:0005200",0.0370758975739399,0.983752692613498,11,78,"structural constituent of cytoskeleton","MF",270,81,237,10,28,317,110,10,190,135,161,29,186,293,77,115,190,4,25
"1731","evm.TU.chromosome_14.440","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",530,315,134,10,122,455,219,131,629,196,528,298,759,477,99,454,560,51,89
"1732","evm.TU.chromosome_14.440","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",530,315,134,10,122,455,219,131,629,196,528,298,759,477,99,454,560,51,89
"1733","evm.TU.chromosome_14.6673","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",3413,142,823,40,169,783,685,26,888,1354,415,186,2154,1628,100,337,332,60,235
"1734","evm.TU.chromosome_14.6673","GO:0014009",0.0175612212068223,0.999514971817188,2,3,"glial cell proliferation","BP",3413,142,823,40,169,783,685,26,888,1354,415,186,2154,1628,100,337,332,60,235
"1735","evm.TU.chromosome_14.6673","GO:0045746",0.023609940878212,0.993742407157593,6,28,"negative regulation of Notch signaling pathway","BP",3413,142,823,40,169,783,685,26,888,1354,415,186,2154,1628,100,337,332,60,235
"1736","evm.TU.chromosome_14.5819","GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",53,181,19,8,35,13,70,7,29,125,30,115,28,6,5,10,13,2,4
"1737","evm.TU.chromosome_14.5819","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",53,181,19,8,35,13,70,7,29,125,30,115,28,6,5,10,13,2,4
"1738","evm.TU.chromosome_14.5819","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",53,181,19,8,35,13,70,7,29,125,30,115,28,6,5,10,13,2,4
"1739","evm.TU.chromosome_14.5819","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,53,181,19,8,35,13,70,7,29,125,30,115,28,6,5,10,13,2,4
"1740","evm.TU.chromosome_14.1500","GO:0052689",0.00665654830351578,0.998088215321655,9,45,"carboxylic ester hydrolase activity","MF",414,358,336,99,38,509,324,93,1570,525,306,255,294,498,65,453,451,78,76
"1741","evm.TU.chromosome_14.7134","GO:0030246",0.0211994164371091,0.987594728065279,28,231,"carbohydrate binding","MF",766,5856,426,153,602,916,4070,116,567,1220,307,2926,643,266,161,1484,766,553,138
"1742","evm.TU.chromosome_14.7134","GO:0004553",0.00479878127683983,0.998586567505216,10,49,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF",766,5856,426,153,602,916,4070,116,567,1220,307,2926,643,266,161,1484,766,553,138
"1743","evm.TU.chromosome_14.5792","GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",321,2505,1861,15,361,1216,1749,830,442,2183,808,2448,726,108,123,620,170,79,32
"1744","evm.TU.chromosome_14.5792","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",321,2505,1861,15,361,1216,1749,830,442,2183,808,2448,726,108,123,620,170,79,32
"1745","evm.TU.chromosome_14.5792","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",321,2505,1861,15,361,1216,1749,830,442,2183,808,2448,726,108,123,620,170,79,32
"1746","evm.TU.chromosome_14.5792","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,321,2505,1861,15,361,1216,1749,830,442,2183,808,2448,726,108,123,620,170,79,32
"1747","evm.TU.chromosome_14.6223","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",88,11,218,10,0,218,35,3,164,175,54,25,163,162,53,111,158,25,0
"1748","evm.TU.chromosome_14.6223","GO:0010634",0.0111538934638059,0.996826849038942,8,37,"positive regulation of epithelial cell migration","BP",88,11,218,10,0,218,35,3,164,175,54,25,163,162,53,111,158,25,0
